distrito_nro,escuela_nro,escuela,direccion,circuito_nro,seccion_nro,localidad,desde,hasta,cant_mesas,latitud,longitud
14,389,NORMAL SUPERIOR N 10,TRIPOLI 3324,4,1,POSADAS,229,236,8,,
14,703,POLITECNICO BTO A JANSSEN,AV SANTA CATALINA 3300,4,1,POSADAS,290,300,11,,
14,1055,BOP N 85,B SAN ISIDRO S/N,4A,1,POSADAS,469,477,9,,
14,1056,C.E.P. 57,9 DE JULIO B SAN LUCAS 8794 - AUTODROMO,4A,1,POSADAS,478,484,7,,
14,1417,CEP N 5,AV COCOMAROLA M DEL T 12000,4A,1,POSADAS,445,454,10,,
14,972,ESC Nº 893 MADRE T DE CALCUTA,B SAN ISIDRO S/N,4A,1,POSADAS,455,462,8,,
14,1057,ESC. 122 COMB.SAN LORENZO,B SAN MARCOS S/N - SAN MARCOS,4A,1,POSADAS,485,491,7,,
14,979,ESC. 205,B SAN LUCAS S/N,4A,1,POSADAS,463,468,6,,
14,971,ESC. 827,AV CABO DE HORNOS 3700,4A,1,POSADAS,438,444,7,,
14,944,ESCUELA N 125 G M M DE GUEMES,RUTA NAC 12 KM 5 5000,4A,1,POSADAS,394,401,8,,
14,953,ESCUELA N 527,AV 17 DE AGOSTO 2955,4A,1,POSADAS,411,418,8,,
14,950,ESCUELA N 809,59A 6440 - A-4,4A,1,POSADAS,402,410,9,,
14,959,ESCUELA N 871,188 2600,4A,1,POSADAS,419,428,10,,
14,966,ESCUELA Nº 609,AV COCOMAROLA M DEL T 7400,4A,1,POSADAS,429,437,9,,
14,1058,ESC N 167 M.COOPERATIVA,B LOS PARAISOS S/N,4B,1,POSADAS,492,502,11,,
14,1061,B.O.L.P. Nº 1,AV RADEMACHER 4200,5,1,POSADAS,517,525,9,,
14,1093,ESC PROV Nº 528,SUECIA 1606,5,1,POSADAS,543,548,6,,
14,1092,ESC. COMERCIO NRO. 18,AV RADEMACHER 5800,5,1,POSADAS,533,542,10,,
14,1059,ESCUELA INMACULADA CONCEPCION,AV CABRED DOMINGO 1551,5,1,POSADAS,503,511,9,,
14,1090,INSTITUTO VIRGEN DE ITATI,AV TIERRA DEL FUEGO 1480,5,1,POSADAS,526,532,7,,
14,1095,SAN BASILIO MAGNO,AV RADEMACHER 2900,5,1,POSADAS,549,554,6,,
14,1446,UNIVERSIDAD CATOLICA STA FE,AV RADEMACHER 3943,5,1,POSADAS,512,516,5,,
14,1117,ESC 269 N SRA A.DE ITAPUA,AV PERON JUAN DOMINGO 1600,6,1,POSADAS,570,576,7,,
14,1118,ESC. N 48 NIC. AVELLANEDA,RUTA NAC 12 KM 7 7000 - SANTA CECILIA,6,1,POSADAS,577,583,7,,
14,1114,ESCUELA DE COMERCIO N 8,LAS PALMERAS 2200,6,1,POSADAS,555,561,7,,
14,1116,ESCUELA N 541,B A-3-2 S/N,6,1,POSADAS,562,569,8,,
14,1121,COLEGIO N 2 MANUEL BELGRANO,155 7810,7,1,POSADAS,607,616,10,,
14,1124,EPET N 36,133 8000,7,1,POSADAS,639,650,12,,
14,1126,ESC ESPECIAL N 43,B SANTA CLARA S/N,7,1,POSADAS,659,664,6,,
14,1120,ESCUELA N 356 JOSE M CIVETA,NUÑEZ PEDRO B PIEDRABUENA 6630,7,1,POSADAS,596,606,11,,
14,1125,ESCUELA N 748,147 9200,7,1,POSADAS,651,658,8,,
14,1119,ESCUELA N 806,147 6857,7,1,POSADAS,584,595,12,,
14,1123,ESCUELA N 808,AV 123 7100,7,1,POSADAS,629,638,10,,
14,1122,ESCUELA N 826 GENDARME ARGENTINO,170 7300,7,1,POSADAS,617,628,12,,
14,1128,BACH.LABORAL POLIVALENTE N 21,B SANTA CATALINA S/N,8,1,GARUPA,676,687,12,,
14,1129,ESCUELA N 57,B NORTE S/N,8,1,GARUPA,688,698,11,,
14,1127,ESCUELA N 828 VICENTE CIDADE,B ANDRES GUACURARI S/N,8,1,GARUPA,665,675,11,,
14,1130,ESCUELA N 627 GRAL J G LAVALLE,B SANTA INES S/N,8A,1,GARUPA,699,704,6,,
14,1134,C.E.P. N 11,B SANTA HELENA S/N,8B,1,GARUPA,733,741,9,,
14,1131,ESCUELA N 59 JUANA AZURDUY,B VILLALONGA S/N,8B,1,GARUPA,705,715,11,,
14,1133,ESCUELA N 763,B GOTTSCHALK S/N,8B,1,GARUPA,726,732,7,,
14,1132,ESCUELA N 849,B SANTA ELENA S/N,8B,1,GARUPA,716,725,10,,
14,1140,B.O.L.P. 86,B FATIMA S/N,8C,1,GARUPA,787,797,11,,
14,1137,B.O.L.P. N 35 GDOR ALMEIDA,B LOMAS DE GARUPA S/N,8C,1,GARUPA,761,771,11,,
14,1142,CENTRO EDUCATIVO POLIMODAL 6 ED II,B FATIMA S/N,8C,1,GARUPA,805,811,7,,
14,1141,CENTRO EDUCATIVO POLIMODAL N 6 ED I,B FATIMA S/N,8C,1,GARUPA,798,804,7,,
14,1676,EFI N 4,ALBERTO ROTH S/N,8C,1,GARUPA,812,815,4,,
14,1135,ESCUELA N 521 JOSE GERV. ARTIGAS,B FATIMA S/N,8C,1,GARUPA,742,752,11,,
14,1136,ESCUELA N 699 BATALLA MAIPU,B ÑU PORA S/N,8C,1,GARUPA,753,760,8,,
14,1138,ESCUELA N 857,B FATIMA S/N,8C,1,GARUPA,772,781,10,,
14,1139,ITEC,B FATIMA S/N,8C,1,GARUPA,782,786,5,,
14,1143,ESCUELA N 89 P.N.A. PARADA LEIS,FACHINAL S/N,9,1,FACHINAL,816,818,3,,
14,1151,EPET N 5-FRAY L BELTRAN,MORENO 1555,10,2,APOSTOLES,876,883,8,,
14,1150,ESCUELA N 21 ANDRESITO GUACURARI,YAPEYU 47,10,2,APOSTOLES,867,875,9,,
14,1149,ESCUELA N 41,LA RIOJA 0,10,2,APOSTOLES,861,866,6,,
14,1148,ESCUELA N 622,FAC. QUIROGA 0,10,2,APOSTOLES,852,860,9,,
14,1147,ESCUELA N 638,GRAL PAZ 1424,10,2,APOSTOLES,843,851,9,,
14,1146,ESCUELA N 824,B CMDTE ANDRESITO 0,10,2,APOSTOLES,836,842,7,,
14,1145,ESCUELA SUP.DE COMERCIO N 3 J.J.LANUSSE,RIVADAVIA 890,10,2,APOSTOLES,828,835,8,,
14,1144,NORMAL SUPERIOR MARIANO MORENO,9 DE JULIO 245,10,2,APOSTOLES,819,827,9,,
14,1152,ESCUELA N 71,B ESTACION S/N,10A,2,APOSTOLES,884,889,6,,
14,1154,BOLP N 12,AV 9 DE JULIO S/N,11,2,SAN JOSE,899,906,8,,
14,1153,ESCUELA N 20-FRANCISCO LAPRIDA,ISLAS MALVINAS 756,11,2,SAN JOSE,890,898,9,,
14,1155,ESC N24 DR ZORRILLA,AV SARMIENTO S/N,12,2,AZARA,907,916,10,,
14,1156,ESCUELA N 63,LOTE 249 FRAC D S/N,12A,2,AZARA,917,917,1,,
14,1157,B.O.P. N 93,ANDRES GUACURARI S/N,13,2,TRES CAPONES,918,921,4,,
14,1158,ESCUELA DE COMERCIO N 10,AV SAN MARTIN S/N,14,3,SANTA ANA,922,929,8,,
14,1159,ESCUELA N 11-PADRE LOZANO,JUANA DE RECA S/N,14,3,SANTA ANA,930,936,7,,
14,1162,ESCUELA BOP N 5,ANASTACIO CABRERA S/N,15,3,CANDELARIA,955,962,8,,
14,1163,ESCUELA N 45,AV HIPOLITO YRIGOYEN S/N,15,3,CANDELARIA,963,971,9,,
14,1161,ESCUELA PCIAL. N 285,PARAGUAY S/N,15,3,CANDELARIA,946,954,9,,
14,1160,ESCUELA PROVINCIAL N 8,AV MITRE 1047,15,3,CANDELARIA,937,945,9,,
14,1164,ESCUELA N 54-J B ALBERDI,LOTE 10 S/N,16,3,PROFUNDIDAD,972,974,3,,
14,1165,EPET 46,RUTA PCIAL 208 S/N,17,3,CERRO CORA,975,980,6,,
14,1166,ESCUELA N 13-MADRE DE PUEBLOS,FRAY LUIS BELTRAN S/N,18,3,BONPLAND,981,986,6,,
14,1167,ESCUELA N 113 M. IBARROLA,LOTE 49 FRAC B S/N,19,3,MARTIRES,987,990,4,,
14,1168,ESCUELA N 115,LOTE 39 S/N,20,3,LORETO,991,993,3,,
14,1175,C.E.P. N 21,LOS PINOS 434,21,4,LEANDRO N. ALEM,1033,1037,5,,
14,1177,EPET 38,EUGENIO HIDALGO B V. DEL ROSARIO S/N,21,4,LEANDRO N. ALEM,1045,1050,6,,
14,1170,EPET N 9,YERBAL Y AMERICA S/N,21,4,LEANDRO N. ALEM,1000,1006,7,,
14,1169,ESC.NORMAL SUP N 1-SARMIENTO,CATAMARCA 170,21,4,LEANDRO N. ALEM,994,999,6,,
14,1173,ESCUELA N 281,BELLAVISTA 250,21,4,LEANDRO N. ALEM,1020,1025,6,,
14,1172,ESCUELA N 62,COMBATE DE OBLIGADO 15,21,4,LEANDRO N. ALEM,1012,1019,8,,
14,1174,ESCUELA N 832,URUNDAY Y CAÑAFISTOLA B POTSCHKA S/N,21,4,LEANDRO N. ALEM,1026,1032,7,,
14,1178,ESCUELA N 883,LAS VIOLETAS B. NTRA SRA. DEL ROSARIO S/N,21,4,LEANDRO N. ALEM,1051,1055,5,,
14,1176,INSTITUTO ESPIRITU SANTO,RIVADAVIA Y URUGUAY S/N,21,4,LEANDRO N. ALEM,1038,1044,7,,
14,1418,INSTITUTO SGO CANCLINI,AV MAIPU 1350,21,4,LEANDRO N. ALEM,1056,1062,7,,
14,1171,ITEC,AMERICA 727,21,4,LEANDRO N. ALEM,1007,1011,5,,
14,1179,ESCUELA PROVINCIAL N 77,SAN MARTIN MZA 20 S/N,22,4,OLEGARIO V. ANDRADE,1063,1068,6,,
14,1181,BOLP N 4,MAIPU Y ANDRES ZUKOWSKY S/N,23,4,CERRO AZUL,1077,1082,6,,
14,1180,ESCUELA PROVINCIAL N 98,AV LIBERTADOR 871,23,4,CERRO AZUL,1069,1076,8,,
14,1182,CEP N 29,LOTE 197 S/N,24,4,ARROYO DEL MEDIO,1083,1087,5,,
14,1183,ESCUELA N 183,AV VIRGILIO GENESSINI - RP 211 S/N,25,4,DOS ARROYOS,1088,1095,8,,
14,1184,ESCUELA PROVINCIAL N 894,HIPOLITO IRIGOYEN Y EL COLONO S/N,26,4,GOBERNADOR LOPEZ,1096,1101,6,,
14,1185,BOP N 90,CARLOS HORACIO GOLPE S/N,27,4,CAA - YARI,1102,1104,3,,
14,1186,CEP N 42,SAN MARTIN S/N,28,4,ALMAFUERTE,1105,1108,4,,
14,1188,EPET N 23,AV ESPAÑA S/N,29,5,CONCEPCION DE LA SIERRA,1115,1120,6,,
14,1187,ESCUELA N 26,MZA 74 BARRUFALDI S/N,29,5,CONCEPCION DE LA SIERRA,1109,1114,6,,
14,1189,ESCUELA NORMAL N 7,RIVADAVIA Y ZEBALLOS S/N,29,5,CONCEPCION DE LA SIERRA,1121,1126,6,,
14,1190,ESCUELA N 623,PARAJE SAN ISIDRO S/N,30,5,BARRA CONCEPCION,1127,1127,4,,
14,1191,ESCUELA N 30 CARLOS A LA FUENTE,RP 2 PARAJE LA CORITA S/N,31,5,SANTA MARIA,1128,1131,4,,
14,1192,ESC. N 701 AMANDA J. TORRES,SALVADOR LENTINI FRAGA 633,32,6,SAN JAVIER,1132,1139,8,,
14,1193,ESCUELA DE COMERCIO N 5,LIBERTAD Y ORDOÑEZ S/N,32,6,SAN JAVIER,1140,1147,8,,
14,1195,ESCUELA DE FRONTERA N 603,E LAZZAGA 651,32,6,SAN JAVIER,1156,1163,8,,
14,1194,ESCUELA N 275-R V PEÑALOZA,3 DE FEBRERO 43,32,6,SAN JAVIER,1148,1155,8,,
14,1196,ESC N 38 NIÑAS DE AYOHUMA,AV SAN MARTIN S/N,33,6,ITACARUARE,1164,1172,9,,
14,1197,ESCUELA N 193 A. GUACURARI,ISLAS MALVINAS LOTE 19 S/N,34,6,MOJON GRANDE,1173,1177,5,,
14,1198,ESCUELA 216,RP 209 S/N,35,6,FLORENTINO AMEGHINO,1178,1182,5,,
14,1199,ESCUELA N 137,LOTE 93 SEC I S/N,35A,6,PUERTO ROSARIO,1183,1183,2,,
14,1204,B.O.P.  N 100,AV BELGRANO BARRIO EVITA S/N,36,7,SAN IGNACIO,1205,1211,7,,
14,1202,EPET N 12,AV SAN MARTIN 863,36,7,SAN IGNACIO,1195,1199,5,,
14,1201,ESCUELA N 74-GEND NACIONAL,BELGRANO 577,36,7,SAN IGNACIO,1190,1194,5,,
14,1200,ESCUELA NORMAL SUPERIOR N 5,INDEPENDENCIA 612,36,7,SAN IGNACIO,1184,1189,6,,
14,1203,ESCUELA PROVINCIAL N 15,SAN MARTIN 1451 Y ALBERDI S/N,36,7,SAN IGNACIO,1200,1204,5,,
14,1205,BACHILLERATO POLIVALENTE N 14,AV CURUPAYTI S/N,37,7,CORPUS,1212,1220,9,,
14,1206,BACHILLERATO POLIVALENTE N 44,LANUSSE Y PARAGUAY S/N,38,7,GOBERNADOR ROCA,1221,1228,8,,
14,1207,COLEGIO NTRA SRA DE FATIMA,AV BELGRANO 1515,38,7,GOBERNADOR ROCA,1229,1235,7,,
14,1209,COMERCIO 7,AV SAN MARTIN S/N,39,7,SANTO PIPO,1244,1250,7,,
14,1208,ESCUELA PROV N 214 Y CEP N 62,B EL MIRADOR SARMIENTO S/N,39,7,SANTO PIPO,1236,1243,8,,
14,1210,ESCUELA N 263,AV SAN MARTIN S/N,40,7,HIPOLITO YRIGOYEN,1251,1256,7,,
14,1211,ESCUELA 914,LOTE D B INDUSTRIAL S/N,41,7,GENERAL URQUIZA,1257,1260,4,,
14,1212,ESCUELA N 251,LOTE 17 S/N,42,7,COLONIA POLANA,1261,1264,4,,
14,1217,BACH.C.O.L. POLIVALENTE N 45,B 162 VIVIENDAS AV PERON S/N,43,7,JARDIN AMERICA,1296,1302,7,,
14,1219,EPET N 7,PERU Y COLOMBIA S/N,43,7,JARDIN AMERICA,1311,1315,5,,
14,1218,ESC 728,AV PRESIDENTE PERON 107,43,7,JARDIN AMERICA,1303,1310,8,,
14,1213,ESCUELA DE COMERCIO N 2,NAHUEL HUAPI 137,43,7,JARDIN AMERICA,1265,1271,7,,
14,1216,ESCUELA N 133-HUGO VON ZESCHU,ANTONIO IBARRA Y PARAGUAY S/N,43,7,JARDIN AMERICA,1288,1295,8,,
14,1220,ESCUELA N 234 J NEWBERY,SAN LORENZO 915 Y RIO DE LA PLATA S/N,43,7,JARDIN AMERICA,1316,1321,6,,
14,1214,ESCUELA N 284-CMTE T ESPORA,AV LOS PIONEROS 645,43,7,JARDIN AMERICA,1272,1279,8,,
14,1215,ESCUELA N 643-HUGO WAST,UCRANIA 190,43,7,JARDIN AMERICA,1280,1287,8,,
14,1243,CENTRO POLIVALENTE DE ARTE,PAMPA 95,44,8,OBERA,1455,1464,10,,
14,1225,COLEGIO MARIANO,SARMIENTO 714,44,8,OBERA,1361,1369,9,,
14,1224,COLEGIO NACIONAL A BONPLAND,PAMPA 25,44,8,OBERA,1353,1360,8,,
14,1242,ESC COMERCIAL 1 SGO.DE LINIERS,ARTIGAS 150,44,8,OBERA,1444,1454,11,,
14,1240,ESC. Nº 288,PARAGUAY 718,44,8,OBERA,1424,1433,10,,
14,1221,ESCUELA N 185 J.C. ARECO,SANTIAGO DEL ESTERO 150,44,8,OBERA,1322,1333,12,,
14,1226,ESCUELA N 304-B P DE LINSTROM,CATAMARCA 411,44,8,OBERA,1370,1379,10,,
14,1228,ESCUELA N 305-FRAGATA HERCULES,AV JOSE INGENIEROS 353,44,8,OBERA,1388,1395,8,,
14,1241,ESCUELA N 530,VILLA LUTZ UCRANIA S/N,44,8,OBERA,1434,1443,10,,
14,1227,ESCUELA N 660 SABATO ROMANO,B YERBAL VIEJO MATIENZO 251,44,8,OBERA,1380,1387,8,,
14,1223,ESCUELA N SUP.N 4-N AVELLANEDA,ERASMIE 643,44,8,OBERA,1344,1352,9,,
14,1244,ESCUELA Nº 667,B KRAUSE JUAN JOERG 50,44,8,OBERA,1465,1470,6,,
14,1222,ESCUELA TECNICA N 3,MAIPU 930,44,8,OBERA,1334,1343,10,,
14,1229,FAC.ING.ELECTROMECANICA,JUAN M DE ROSAS 325,44,8,OBERA,1396,1405,10,,
14,1238,INSTITUTO CONCORDIA,CONCORDIA 350,44,8,OBERA,1406,1415,10,,
14,1239,INSTITUTO PRIVADO CARLOS LINNEO,GDOR. BARREYRO Y SALTA S/N,44,8,OBERA,1416,1423,8,,
14,1245,C.E.P. N 39,LOTE 2-3 MZA F LOTE AGR 170 SEC 5 S/N,45,8,GENERAL ALVEAR,1471,1474,4,,
14,1246,BACH. POLIVALENTE NRO 18,LOTE 39 SEC 3 RP 210 S/N,46,8,COLONIA ALBERDI,1475,1479,5,,
14,1247,ESC.PROV. NRO 103,LOTE 20 SEC 3 S/N,46,8,COLONIA ALBERDI,1480,1484,5,,
14,1251,BOLP N 3,SARMIENTO 142,47,8,CAMPO VIERA,1505,1511,7,,
14,1248,ESC.NRO 489 T DE TACUARI,SAN MARTIN Y COLON S/N,47,8,CAMPO VIERA,1485,1492,8,,
14,1250,ESCUELA N 105,RN 14 KM 31 LOTE 69 SEC VII S/N,47,8,CAMPO VIERA,1499,1504,6,,
14,1249,ESCUELA N 895,LAS ORQUIDEAS Y LAS MARGARITAS S/N,47,8,CAMPO VIERA,1493,1498,6,,
14,1253,BACH.LAB.POLIVALENTE NRO 16,EX RP 103 AV BICENTENARIO S/N,48,8,CAMPO RAMON,1519,1524,6,,
14,1252,ESC.NRO 457,AV BICENTENARIO EX RP 103 S/N,48,8,CAMPO RAMON,1512,1518,7,,
14,1254,ESCUELA 306,VILLA BONITA VENEZUELA Y ECUADOR S/N,48,8,CAMPO RAMON,1525,1532,8,,
14,1255,ESC.NRO 402 MONTESSORI,AV FEDERICO PUERTA KM 8 S/N,49,8,PANAMBI,1533,1546,14,,
14,1256,BACH.LABORAL NRO 31,RP 5 S/N,50,8,LOS HELECHOS,1547,1552,6,,
14,1257,ESC. NRO 289,LOTE 241 SECC I S/N,50,8,LOS HELECHOS,1553,1558,6,,
14,1259,BACHILLERATO PEDAGOGICO N 1,LOTE A 2 SECC C CNIA YAPEYU S/N,51,8,GUARANI,1566,1573,8,,
14,1258,ESC. PROV. NRO 636,MZA 32 AV LIBERTAD S/N,51,8,GUARANI,1559,1565,7,,
14,1260,ESCUELA N 241,RP 103 LOTE 86 SEC. S.O. S/N,52,8,SAN MARTIN,1574,1579,6,,
14,1261,E.P.E.T. NRO 10,YERBAL 81,53,9,PUERTO RICO,1580,1588,9,,
14,1264,ESC. ESPECIAL NRO 8,CORRIENTES S/N,53,9,PUERTO RICO,1603,1608,6,,
14,1262,ESC. NORMAL SUPERIOR NRO 3,JUAN MANUEL ESTRADA 120,53,9,PUERTO RICO,1589,1595,7,,
14,1267,ESC. PROV. NRO 126,AV CARLOS CULMEY Y LA MADRID S/N,53,9,PUERTO RICO,1621,1627,7,,
14,1263,INSTITUTO JUAN PABLO II,LOPEZ Y PLANES 2441,53,9,PUERTO RICO,1596,1602,7,,
14,1266,INSTITUTO SAN ALBERTO MAGNO,VERBO DIVINO Y PIO XII S/N,53,9,PUERTO RICO,1615,1620,6,,
14,1265,INSTITUTO SAN ALBERTO MAGNO,PADRE ARNOLDO Y PIO XII S/N,53,9,PUERTO RICO,1609,1614,6,,
14,1268,ESCUELA N 247,RP 8 EX RN 12 S/N,54,9,PUERTO LEONI,1628,1634,7,,
14,1271,EPET NRO 14,AV P JUAN MAY 248,55,9,CAPIOVI,1643,1650,8,,
14,1270,INSTITUTO NTRA SRA DE ITATI,JOSE MANUEL ESTRADA 210,55,9,CAPIOVI,1635,1642,8,,
14,1272,ESC. 300,AV DE LOS INMIGRANTES S/N,56,9,RUIZ DE MONTOYA,1651,1659,9,,
14,1273,ESC. PROV NRO 372,AV DEL COLONO Y SGTO CABRAL S/N,57,9,GARUHAPE,1660,1669,10,,
14,1274,ESC. PROV. NRO 714,URUGUAY Y SARMIENTO S/N,57,9,GARUHAPE,1670,1679,10,,
14,1276,BOLP N 19,FEDERICO SCHUMANN Y 25 DE MAYO S/N,58,9,EL ALCAZAR,1686,1691,6,,
14,1275,ESC.NRO 274,FEDERICO SCHUMANN S/N,58,9,EL ALCAZAR,1680,1685,6,,
14,1280,EPET N 16,ANTARTIDA ARG Y CORRIENTES S/N,59,10,DOS DE MAYO,1710,1715,6,,
14,1281,ESC. ESP. N 39,ANTARTIDA ARG Y MISIONES S/N,59,10,DOS DE MAYO,1716,1721,6,,
14,1278,ESC.NRO 270 1ROS COLONOS,MISIONES S/N,59,10,DOS DE MAYO,1698,1703,6,,
14,1277,ESCUELA N 945,MISIONES S/N Y CHILE S/N,59,10,DOS DE MAYO,1692,1697,6,,
14,1279,INSTITUTO SAN PABLO,PEDRO NUÑEZ Y SAN PABLO S/N,59,10,DOS DE MAYO,1704,1709,6,,
14,1282,BOLP N 42,AV DEMOCRACIA CNIA ADOLFO POMAR S/N,59B,10,PUEBLO ILLIA,1722,1728,7,,
14,1283,BOLP N 11,F L BELTRAN Y T DEL FUEGO S/N,60,10,CAMPO GRANDE,1729,1736,8,,
14,1285,EPET 25,JORGE KEMERER Y SAN JAVIER S/N,60,10,CAMPO GRANDE,1750,1755,6,,
14,1284,ESC. N 150 MAESTRO ARG,FRAY LUIS BELTRAN Y SGO DEL ESTERO S/N,60,10,CAMPO GRANDE,1737,1749,13,,
14,1286,INST.COMERC. NTRA SRA LOURDES,AV LOS CAFETALES Y M. FIERRO S/N,60,10,CAMPO GRANDE,1756,1760,5,,
14,1287,ESC. COMERCIO 13,SANTA FE S/N,61,10,ARISTOBULO DEL VALLE,1761,1770,10,,
14,1289,ESC. NORMAL 6,INDEPENDENCIA 83,61,10,ARISTOBULO DEL VALLE,1779,1788,10,,
14,1290,ESC.NRO 406-PAULA ALBARRACIN,AV DE LAS AMERICAS 1445,61,10,ARISTOBULO DEL VALLE,1789,1797,9,,
14,1288,ESPECIAL Nº26,SANEZ PEÑA 850,61,10,ARISTOBULO DEL VALLE,1771,1778,8,,
14,1292,EPET N 8,OTTO KRAUSE 872,61A,10,ARISTOBULO DEL VALLE,1806,1813,8,,
14,1293,ESC 529,DE LOS JESUITAS S/N,61A,10,ARISTOBULO DEL VALLE,1814,1819,6,,
14,1291,ESC.NRO 319,AV 8 DE SEPTIEMBRE 985,61A,10,ARISTOBULO DEL VALLE,1798,1805,8,,
14,1295,BOLP N 40,SAN PEDRO S/N,62,11,ALBA POSSE,1830,1840,11,,
14,1294,ESC.NRO 239,AV DE LOS INMIGRANTES S/N,62,11,ALBA POSSE,1820,1829,10,,
14,1298,ESC. NRO 816,B NUEVO JUAN DOMINGO PERON S/N,63,11,25 DE MAYO,1859,1867,9,,
14,1297,ESC.COMERCIO NRO 11,PRIMEROS COLONIZADORES 21,63,11,25 DE MAYO,1850,1858,9,,
14,1296,ESC.NRO 616 ARMADA ARGENTINA,AV SAN MARTIN S/N,63,11,25 DE MAYO,1841,1849,9,,
14,1299,BACH. POLIVALENTE NRO 26,AV SAN MARTIN Y 9 DE JULIO S/N,64,11,COLONIA AURORA,1868,1873,6,,
14,1300,ESC. N 218 BAT DE MBORORE,AV SAN MARTIN S/N,64,11,COLONIA AURORA,1874,1878,5,,
14,1301,ESC.NRO 515,RUTA 221 KM 10 CNIA ALICIA ALTA S/N,64A,11,COLONIA ALICIA,1879,1884,6,,
14,1302,ESC.NRO 389 PROV DE CTES,RUTA 222 KM 20 S/N,64B,11,COLONIA APARECIDA,1885,1887,3,,
14,1306,EPET N 11,B INDUSTRIAL GUAYUBIRA 172,65,12,MONTECARLO,1911,1918,8,,
14,1310,ESC. DE FRONTERA N 607,AV EL LIBERTADOR 1425,65,12,MONTECARLO,1934,1940,8,,
14,1308,ESC. ESPECIAL NRO 12,AV BRASIL 4431 Y B MITRE S/N,65,12,MONTECARLO,1926,1933,8,,
14,1305,ESC.NRO 254 RAUL E PORTA,AV PARAGUAY 2750,65,12,MONTECARLO,1903,1910,8,,
14,1304,ESC.NRO 661 LOS PARAISOS,SANTOS MARTIRES Y LAS AMERICAS S/N,65,12,MONTECARLO,1896,1902,7,,
14,1307,ESCUELA NORMAL Nº 2,HORACIO QUIROGA 3571,65,12,MONTECARLO,1919,1925,7,,
14,1303,INST.PRIV. CULMEY,AV LIBERTADOR 3066,65,12,MONTECARLO,1888,1895,8,,
14,1311,ESC.NRO 467 SEIFER MORAS,CENTRO CIVICO KM 8 S/N,66,12,CARAGUATAY,1941,1945,5,,
14,1312,BOLP N 29,RP 212 EX RN 12 S/N,66A,12,TARUMA,1946,1948,3,,
14,1315,BOLP 37,AV REPUBLICA ARGENTINA S/N,67,12,PUERTO PIRAY,1962,1968,7,,
14,1314,EPET N 15,AV REP. ARGENTINA Y PETERIBI S/N,67,12,PUERTO PIRAY,1955,1961,7,,
14,1313,ESC. DE FRONTERA NRO 619,SAN LORENZO S/N,67,12,PUERTO PIRAY,1949,1954,6,,
14,1326,CEP 28,B EL PROGRESO S/N,59A,13,SAN VICENTE,2051,2058,8,,
14,1328,E.F.A.,RN 14 KM 974,59A,13,SAN VICENTE,2067,2069,3,,
14,1322,ESC 860 PADRE JORGE MANIAK,RN 14 KM 972,59A,13,SAN VICENTE,2026,2029,4,,
14,1329,ESC N 359 CACIQUE FRACRAN,"FRACRAN, RN 14 KM 1018",59A,13,SAN VICENTE,2676,2679,4,,
14,1321,ESC PROV Nº 797,B SAN RAMON MERETZ Y STRAY S/N,59A,13,SAN VICENTE,2020,2025,6,,
14,1316,ESC.COMERCIO N 15,BELISARIO ROLDAN Y LOLA MORA S/N,59A,13,SAN VICENTE,1969,1979,11,,
14,1318,ESCUELA N 380 J B AZOPARDO,DEL MAESTRO S/N,59A,13,SAN VICENTE,1989,1997,9,,
14,1319,ESCUELA N 453 SIERRA GRANDE,AV LIBERTADOR 928,59A,13,SAN VICENTE,1998,2007,10,,
14,1320,ESCUELA N 654 CNAS,AV MISIONES 1428,59A,13,SAN VICENTE,2008,2019,12,,
14,1323,ESCUELA N 831,B SAN ROQUE GONZALEZ STA CRUZ S/N,59A,13,SAN VICENTE,2030,2037,8,,
14,1317,ESCUELA NORMAL SUPERIOR N 13,EVA DUARTE Y JUAN B JUSTO S/N,59A,13,SAN VICENTE,1980,1988,9,,
14,1324,INST CEFERINO NAMUNCURA,RAMON CARRILLO 401,59A,13,SAN VICENTE,2038,2046,9,,
14,1327,INST ENS AGROPECUARIA,600 MTS RUTA 14 KM 973,59A,13,SAN VICENTE,2059,2066,8,,
14,1325,INSTITUTO CONCORDIA,EL TAREFERO DON MARIANO S/N,59A,13,SAN VICENTE,2047,2050,4,,
14,1347,BOLP N 38,APARICIO V CALVO S/N,68,13,EL SOBERBIO,2084,2087,4,,
14,1348,EFA N 804 ESPIRITU SANTO,M. MORENO 289,68,13,EL SOBERBIO,2088,2095,8,,
14,1345,ESCUELA DE FRONTERA N 617,LAVALLE S/N Y CORRIENTES,68,13,EL SOBERBIO,2070,2076,7,,
14,1346,ESCUELA N 740,SAN LORENZO 174,68,13,EL SOBERBIO,2077,2083,7,,
14,1349,ESCUELA N 754,CNIA LA NUEVA S/N RP 15,68A,13,EL SOBERBIO,2096,2096,2,,
14,1350,ESCUELA N 373,CNIA MONTEAGUDO S/N RP 2 KM 16 COLONIA PRIMAVERA,68B,13,EL SOBERBIO,2097,2103,7,,
14,1351,ESCUELA N 653,CNIA MONTEAGUDO S/N PJE KM 10 CNIA PARAISO,68B,13,EL SOBERBIO,2104,2107,5,,
14,1352,ESCUELA N 120,CNIA LA FLOR S/N RP 15 KM 18,68C,13,EL SOBERBIO,2108,2112,6,,
